"","eventid","country_txt","latitude","longitude","attacktype1","targtype1","region","weaptype1","imonth","suicide","gname","guncertain1","doubtterr","groups"
"18755",201311180059,"Iraq",36.333994,43.142607,"1","3","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","1","0",2
"18756",201311180060,"Iraq",34.604328,43.68557,"3","2","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"18934",201311220050,"Iraq",34.929307,43.493701,"3","3","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"18935",201311220051,"Iraq",34.929307,43.493701,"9","3","10","13","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"18944",201311230011,"Iraq",34.88562,44.639339,"3","15","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"18963",201311230075,"Iraq",33.402212,43.911983,"2","4","10","5","11","0","Muslim Fundamentalists","0","1",2
"18969",201311230085,"Iraq",34.884205,44.628744,"3","15","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"19035",201311250024,"Iraq",33.325,44.422,"3","1","10","6","11","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19036",201311250025,"Iraq",33.325,44.422,"3","1","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","1","0",5
"19171",201311280010,"Iraq",31.947501,45.021544,"3","20","10","6","11","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"19217",201311280070,"Iraq",33.691582,44.439841,"6","4","10","5","11","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"19425",201312040017,"Iraq",35.46883,44.39098,"3","3","10","6","12","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"19431",201312040025,"Iraq",35.46883,44.39098,"5","1","10","6","12","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"19573",201312080015,"Iraq",33.268155,44.345627,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19574",201312080016,"Iraq",33.325,44.422,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19575",201312080017,"Iraq",33.314773,44.472444,"3","2","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19576",201312080018,"Iraq",33.546688,44.416738,"3","1","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19577",201312080019,"Iraq",33.39003,44.459854,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19578",201312080020,"Iraq",33.28131,44.326021,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19579",201312080021,"Iraq",33.32855,44.481875,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19580",201312080022,"Iraq",33.246151,44.284119,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19581",201312080023,"Iraq",33.509167,44.234167,"3","1","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19583",201312080025,"Iraq",33.460661,44.156772,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19585",201312080027,"Iraq",33.3,44.433333,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"19594",201312080040,"Iraq",34.372222,41.9875,"3","3","10","6","12","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"19598",201312080044,"Iraq",35.329201,43.943679,"3","8","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"19740",201312130018,"Iraq",33.971279,44.926682,"2","1","10","5","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"19847",201312160026,"Iraq",35.699906,43.536794,"3","3","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"19848",201312160027,"Iraq",35.699906,43.536794,"3","3","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"19849",201312160028,"Iraq",35.699906,43.536794,"3","3","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"19850",201312160029,"Iraq",35.669052,43.542445,"3","3","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"19851",201312160030,"Iraq",35.669052,43.542445,"3","3","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"19852",201312160031,"Iraq",35.669052,43.542445,"3","3","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"19853",201312160032,"Iraq",35.669052,43.542445,"3","3","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"19854",201312160033,"Iraq",35.699906,43.536794,"3","3","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"19858",201312160039,"Iraq",34.929167,43.493056,"3","3","10","6","12","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"19961",201312180022,"Iraq",33.851029,44.519836,"3","14","10","6","12","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"19962",201312180023,"Iraq",34.19421,43.874931,"2","14","10","5","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20128",201312230011,"Iraq",34.604328,43.68557,"5","10","10","6","12","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"20147",201312230039,"Iraq",NA,NA,"2","3","10","5","12","0","Al-Nusrah Front","0","0",2
"20206",201312250022,"Iraq",33.325,44.422,"3","15","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20208",201312250024,"Iraq",33.325,44.422,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20211",201312250027,"Iraq",34.793365,44.664488,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20213",201312250029,"Iraq",35.46883,44.39098,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20245",201312260018,"Iraq",33.298338,44.244649,"3","17","10","6","12","0","Mukhtar Army","0","0",3
"20318",201312280022,"Iraq",33.337485,43.767755,"3","3","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20402",201312300012,"Iraq",35.46883,44.39098,"3","14","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20411",201312300021,"Iraq",34.803412,44.625464,"3","3","10","6","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20415",201312300029,"Iraq",34.676135,43.486204,"2","4","10","5","12","0","Islamic State of Iraq and the Levant (ISIL)","0","1",2
"20416",201312300030,"Iraq",34.02194,44.136831,"2","17","10","5","12","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20495",201401010018,"Iraq",33.66564,44.375984,"2","3","10","5","1","0","Muslim Fundamentalists","0","0",2
"20500",201401010024,"Iraq",33.354334,43.783581,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20501",201401010025,"Iraq",33.351466,43.784267,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20502",201401010026,"Iraq",33.354334,43.783581,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20503",201401010027,"Iraq",33.354334,43.783581,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20504",201401010028,"Iraq",33.354334,43.783581,"2","2","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20505",201401010029,"Iraq",33.429436,43.304989,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20506",201401010030,"Iraq",33.429436,43.304989,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20507",201401010031,"Iraq",33.431012,43.309967,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20508",201401010032,"Iraq",33.431585,43.308765,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20509",201401010033,"Iraq",33.358348,43.779488,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20510",201401010034,"Iraq",33.401137,43.909422,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20511",201401010035,"Iraq",33.401137,43.909422,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20542",201401020021,"Iraq",36.16417,43.25966,"2","3","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"20543",201401020022,"Iraq",33.325,44.422,"2","4","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","1",2
"20626",201401040029,"Iraq",34.929167,43.493056,"3","4","10","6","1","0","Abu Jaafar al-Mansur Brigades","0","1",3
"20734",201401060018,"Iraq",36.342818,43.133214,"3","3","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20788",201401070022,"Iraq",34.533712,43.494015,"2","3","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","1","0",2
"20795",201401070034,"Iraq",35.477726,44.392952,"3","3","10","6","1","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"20830",201401080015,"Iraq",36.375815,42.451495,"3","3","10","6","1","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"20860",201401090003,"Iraq",33.334622,44.362472,"3","4","10","6","1","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"20883",201401100005,"Iraq",33.352668,43.78354,"3","19","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20884",201401100006,"Iraq",33.401423,43.909349,"3","19","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20887",201401100010,"Iraq",33.407053,43.55381,"3","4","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"20934",201401120007,"Iraq",33.32307,44.38468,"3","19","10","6","1","0","Muslim Fundamentalists","1","0",1
"20959",201401120042,"Iraq",36.34,43.13,"3","3","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20978",201401130004,"Iraq",33.410953,44.432131,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20979",201401130005,"Iraq",33.325,44.422,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20988",201401130016,"Iraq",33.355409,44.319006,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"20989",201401130019,"Iraq",33.32532,44.416469,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21012",201401140005,"Iraq",33.401137,43.909422,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21013",201401140006,"Iraq",33.401137,43.909422,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21014",201401140007,"Iraq",33.401137,43.909422,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21015",201401140008,"Iraq",33.401137,43.909422,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21019",201401140012,"Iraq",35.422631,44.401683,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21041",201401140041,"Iraq",36.34,43.13,"2","2","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"21068",201401150004,"Iraq",33.38874,44.453259,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21069",201401150005,"Iraq",33.246688,44.490294,"3","3","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21070",201401150006,"Iraq",33.325,44.422,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21071",201401150007,"Iraq",33.371467,44.530836,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21072",201401150008,"Iraq",33.400922,44.419613,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21073",201401150009,"Iraq",33.325,44.422,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21074",201401150010,"Iraq",33.325,44.422,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21075",201401150011,"Iraq",33.325,44.422,"3","1","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21076",201401150012,"Iraq",33.348548,44.430537,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21077",201401150013,"Iraq",33.711632,44.655132,"3","14","10","6","1","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"21078",201401150014,"Iraq",33.300834,44.432989,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21079",201401150015,"Iraq",33.300834,44.432989,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21092",201401150032,"Iraq",33.325,44.422,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21093",201401150033,"Iraq",33.321443,44.418327,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21094",201401150034,"Iraq",33.411235,44.43225,"3","20","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21095",201401150035,"Iraq",33.322081,44.451217,"3","20","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21096",201401150036,"Iraq",33.321917,44.48659,"3","20","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21097",201401150037,"Iraq",33.354467,44.318925,"3","20","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21101",201401150041,"Iraq",33.381146,44.34494,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21107",201401150051,"Iraq",36.334978,43.164915,"2","2","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"21118",201401150069,"Iraq",33.325,44.422,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21121",201401150073,"Iraq",33.927271,44.773299,"2","17","10","5","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"21159",201401160043,"Iraq",36.665278,43.978333,"3","4","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21234",201401180015,"Iraq",35.477726,44.392952,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21276",201401180079,"Iraq",35.477726,44.392952,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21347",201401200064,"Iraq",35.797337,43.294102,"1","4","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","1",2
"21438",201401220047,"Iraq",33.35,43.783333,"6","4","10","13","1","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"21525",201401250010,"Iraq",33.2975,44.290556,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21526",201401250011,"Iraq",33.247445,44.356943,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21538",201401250025,"Iraq",33.978611,44.936944,"3","4","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21563",201401260009,"Iraq",35.477726,44.392952,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21564",201401260010,"Iraq",35.477726,44.392952,"3","14","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21605",201401260073,"Iraq",33.347307,43.786011,"4","4","10","8","1","0","Islamic State of Iraq and the Levant (ISIL)","0","1",2
"21657",201401270051,"Iraq",34.914142,43.405457,"3","4","10","6","1","0","Ansar al-Islam","0","1",3
"21745",201401300001,"Iraq",33.372506,44.424112,"5","2","10","6","1","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"21768",201401300027,"Iraq",33.399722,43.908889,"1","2","10","6","1","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"21872",201402010035,"Iraq",33.365248,44.430878,"3","14","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21884",201402010049,"Iraq",33.395906,43.667393,"9","4","10","13","2","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"21885",201402010050,"Iraq",33.40181,43.719081,"9","4","10","13","2","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"21886",201402010051,"Iraq",33.395906,43.667393,"9","4","10","13","2","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"21947",201402030017,"Iraq",33.054977,44.352032,"3","14","10","6","2","1","Islamic State of Iraq and the Levant (ISIL)","1","0",5
"21948",201402030018,"Iraq",33.054977,44.352032,"3","2","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"21949",201402030019,"Iraq",33.348096,44.489895,"3","14","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21954",201402030024,"Iraq",33.354467,44.318925,"3","14","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21955",201402030025,"Iraq",33.744611,44.622291,"2","4","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","1",2
"21957",201402030029,"Iraq",33.317045,44.391578,"3","14","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21958",201402030030,"Iraq",33.317045,44.391578,"3","14","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21959",201402030031,"Iraq",33.349028,44.423634,"3","3","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21960",201402030032,"Iraq",33.390961,44.459253,"3","19","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"21991",201402030081,"Iraq",33.906667,44.724444,"2","4","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","1",2
"22021",201402040031,"Iraq",33.241415,44.313513,"3","14","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"22062",201402050025,"Iraq",33.33928,44.40047,"3","14","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","1","0",1
"22087",201402060017,"Iraq",33.376592,44.42526,"3","14","10","6","2","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"22138",201402070026,"Iraq",33.342072,44.276296,"2","14","10","5","2","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
